FFG,2020-02-06,29,9,-1
FFG,2020-02-07,30,9,-1
FFG,2020-02-08,39,11,5
FFG,2020-02-09,41,13,7
FFG,2020-02-10,53,15,8
FFG,2020-02-11,60,17,9
FFG,2020-02-12,63,20,10
FFG,2020-02-13,36,11,-1
FFG,2020-02-14,38,11,5
FFG,2020-02-15,38,13,6
FFG,2020-02-16,43,14,6
FFG,2020-02-17,45,15,6
FFG,2020-02-18,48,16,7
FFG,2020-02-19,52,17,8
FFG,2020-02-20,58,19,9
FFG,2020-02-21,60,17,8
FFG,2020-02-22,58,19,9
FFG,2020-02-23,62,18,10
FFG,2020-02-24,70,21,10
FFG,2020-02-25,64,20,10
FFG,2020-02-26,67,21,10
FFG,2020-02-27,79,22,11
FFG,2020-02-28,81,25,12
FFG,2020-02-29,86,26,14
FFG,2020-03-01,87,26,13
FFG,2020-03-02,82,30,13
FFG,2020-03-03,82,29,13
FFG,2020-03-04,93,28,14
FFG,2020-03-05,103,31,16
FFG,2020-03-06,102,32,14
FFG,2020-03-07,98,31,17
FFG,2020-03-08,102,37,16
FFG,2020-03-09,104,36,15
FFG,2020-03-10,106,32,17
FFG,2020-03-11,113,36,17
FFG,2020-03-12,109,37,17
FFG,2020-03-13,116,34,18
FFG,2020-03-14,112,41,19
FFG,2020-03-15,111,36,19
FFG,2020-03-16,129,40,18
FFG,2020-03-17,119,38,22
FFG,2020-03-18,124,42,20
FFG,2020-03-19,135,40,23
FFG,2020-03-20,148,43,21
FFG,2020-03-21,129,44,22
FFG,2020-03-22,145,48,24
FFG,2020-03-23,158,44,25
FFG,2020-03-24,150,45,24
FFG,2020-03-25,141,45,24
FFG,2020-03-26,150,54,26
FFG,2020-03-27,151,47,23
FFG,2020-03-28,147,47,26
FFG,2020-03-29,154,55,26
FFG,2020-03-30,149,60,27
FFG,2020-03-31,158,50,26
