FWN,33959-8,-6,383,10.629540344957134,7.552847163065016
FWN,5902-2,-6,761,4.351146578493097,1.4771769005002364
FWN,1975-2,-6,499,5.981087282006099,6.7422787428373985
FWN,2160-0,-6,703,3.5156417292721542,4.6043792044911385
FWN,1988-5,-6,134,1.0148158641530998,2.0326391463287767
FWN,7799-0,-6,995,8.827148896998063,4.82809412410213
FWN,2532-0,-6,292,8.7066877067799,6.048874229456448
FWN,1751-7,-6,632,4.87016956816735,4.709380186823866
FWN,33959-8,-5,780,9.303838611159602,6.980784337380321
FWN,5902-2,-5,235,3.42009390606317,2.8848394958501897
FWN,1975-2,-5,988,8.936047322456686,7.065084558753789
FWN,2160-0,-5,998,3.118764651324571,3.5649987040859714
FWN,1988-5,-5,842,2.919462647897882,0.2951144604876499
FWN,7799-0,-5,692,3.643036962256411,3.7478286637550053
FWN,2532-0,-5,362,9.096325181729217,6.934340598552904
FWN,1751-7,-5,344,4.022021599132643,4.097131411301243
FWN,33959-8,-4,944,11.274203942436632,7.209894729556687
FWN,5902-2,-4,139,4.732472369650874,4.823706901585359
FWN,1975-2,-4,971,5.554915480928795,4.595856165297011
FWN,2160-0,-4,351,4.3142339059967165,3.938153913462261
FWN,1988-5,-4,686,1.820468925119668,3.2681300573557275
FWN,7799-0,-4,234,4.828140848018558,3.7716142781510533
FWN,2532-0,-4,472,8.453938087644055,6.089589337661156
FWN,1751-7,-4,734,10.053228136683945,4.677844107688405
FWN,33959-8,-3,633,5.32367263063058,4.223958081294199
FWN,5902-2,-3,545,1.4916125890094676,4.261870965071434
FWN,1975-2,-3,816,4.778410747649122,3.485747250235684
FWN,2160-0,-3,818,9.507791504699664,2.4268174663334072
FWN,1988-5,-3,282,6.343072216321261,2.3035128076218605
FWN,7799-0,-3,198,2.968305061856692,4.611228228257735
FWN,2532-0,-3,962,9.792655700631261,7.593076603120663
FWN,1751-7,-3,222,10.457947806075968,4.66120237972454
FWN,33959-8,-2,505,9.632152283309551,3.722847384343625
FWN,5902-2,-2,960,4.224915799880476,5.167563843106126
FWN,1975-2,-2,412,5.754024912166349,3.6016424585779685
FWN,2160-0,-2,635,7.643242320832685,5.251601839973618
FWN,1988-5,-2,292,8.13696349108606,3.3340269393057116
FWN,7799-0,-2,176,7.09148978162866,5.2677493313584405
FWN,2532-0,-2,542,6.333178388863773,4.082317023640151
FWN,1751-7,-2,355,8.360281111142458,3.738664778634634
FWN,33959-8,-1,411,8.265451779102921,3.6739149207686803
FWN,5902-2,-1,687,1.8217147139965288,3.651380840782834
FWN,1975-2,-1,398,9.60801418786544,4.2638627423932425
FWN,2160-0,-1,728,9.89610836199974,3.436411390345984
FWN,1988-5,-1,822,1.4067147689716104,4.321817325604633
FWN,7799-0,-1,328,10.08086895758836,5.100178842771363
FWN,2532-0,-1,745,10.591228655628473,3.950047387288946
FWN,1751-7,-1,297,8.06634439020449,5.577389070899177
FWN,33959-8,0,638,2.8780258191518344,3.719935950556223
FWN,5902-2,0,496,4.849868589085196,4.7999502387687984
FWN,1975-2,0,591,3.9201160847679777,3.562728184055577
FWN,2160-0,0,436,2.883447324357009,6.182079796429966
FWN,1988-5,0,109,7.1598360969097135,5.32217264372909
FWN,7799-0,0,749,5.097742901831558,2.9221062209513393
FWN,2532-0,0,671,7.946004565444206,4.254154550725595
FWN,1751-7,0,495,6.382298564982576,4.394828855396787
FWN,33959-8,1,828,3.078688446215595,4.411373842992939
FWN,5902-2,1,721,9.704405264663079,2.874758073686142
FWN,1975-2,1,178,5.469412130984876,3.601621423944047
FWN,2160-0,1,873,9.616180249321424,3.948748012075917
FWN,1988-5,1,911,5.6196833266932416,5.005715895921016
FWN,7799-0,1,611,6.708398960274215,5.157680215676806
FWN,2532-0,1,197,1.3912146851176057,4.384239975901165
FWN,1751-7,1,271,8.654291173857766,1.897556874914448
FWN,33959-8,2,693,3.1451812667752086,4.169423767328197
FWN,5902-2,2,724,5.568136208404347,3.838886141080242
FWN,1975-2,2,564,2.472199193134727,2.2436185249926623
FWN,2160-0,2,226,2.615451117624291,2.516237607704502
FWN,1988-5,2,547,8.635966088075207,3.3160618357936227
FWN,7799-0,2,499,3.9389666604691036,1.132301511205341
FWN,2532-0,2,593,5.413228431363535,3.8296714580047304
FWN,1751-7,2,508,7.779129410387193,2.379301647577836
FWN,33959-8,3,191,4.256885277364415,1.3906724102916428
FWN,5902-2,3,503,9.017678514282968,4.665895489700898
FWN,1975-2,3,189,9.031231535279671,3.699267889333981
