FWN,2020-02-09,39,15,7
FWN,2020-02-10,46,16,8
FWN,2020-02-11,52,18,9
FWN,2020-02-12,64,20,8
FWN,2020-02-13,32,9,5
FWN,2020-02-14,35,11,5
FWN,2020-02-15,38,12,6
FWN,2020-02-16,36,11,5
FWN,2020-02-17,40,14,7
FWN,2020-02-18,42,15,6
FWN,2020-02-19,44,15,8
FWN,2020-02-20,49,16,7
FWN,2020-02-21,56,19,9
FWN,2020-02-22,59,17,9
FWN,2020-02-23,54,19,8
FWN,2020-02-24,56,21,10
FWN,2020-02-25,66,20,9
FWN,2020-02-26,71,23,11
FWN,2020-02-27,69,23,10
FWN,2020-02-28,67,22,12
FWN,2020-02-29,81,24,12
FWN,2020-03-01,73,25,14
FWN,2020-03-02,75,27,14
FWN,2020-03-03,81,28,13
FWN,2020-03-04,90,26,13
FWN,2020-03-05,92,30,13
FWN,2020-03-06,88,31,15
FWN,2020-03-07,86,29,15
FWN,2020-03-08,99,30,16
FWN,2020-03-09,94,31,17
FWN,2020-03-10,100,34,15
FWN,2020-03-11,103,31,15
FWN,2020-03-12,116,39,19
FWN,2020-03-13,116,36,18
FWN,2020-03-14,109,37,18
FWN,2020-03-15,127,36,17
FWN,2020-03-16,123,35,17
FWN,2020-03-17,132,40,19
FWN,2020-03-18,128,37,20
FWN,2020-03-19,137,43,19
FWN,2020-03-20,123,41,19
FWN,2020-03-21,130,46,20
FWN,2020-03-22,125,48,23
FWN,2020-03-23,131,43,20
FWN,2020-03-24,152,47,23
FWN,2020-03-25,128,45,23
FWN,2020-03-26,147,44,25
FWN,2020-03-27,148,46,23
FWN,2020-03-28,149,46,25
FWN,2020-03-29,167,50,23
FWN,2020-03-30,145,54,23
FWN,2020-03-31,174,52,25
