FKL,2020-02-08,38,12,6
FKL,2020-02-09,44,13,7
FKL,2020-02-10,44,15,7
FKL,2020-02-11,51,18,9
FKL,2020-02-12,59,18,9
FKL,2020-02-13,65,22,10
FKL,2020-02-14,34,11,5
FKL,2020-02-15,38,11,5
FKL,2020-02-16,38,13,5
FKL,2020-02-17,43,15,6
FKL,2020-02-18,41,14,7
FKL,2020-02-19,49,15,7
FKL,2020-02-20,52,16,7
FKL,2020-02-21,53,19,8
FKL,2020-02-22,55,16,8
FKL,2020-02-23,54,20,9
FKL,2020-02-24,68,19,10
FKL,2020-02-25,61,22,10
FKL,2020-02-26,61,20,10
FKL,2020-02-27,74,23,10
FKL,2020-02-28,68,21,12
FKL,2020-02-29,69,26,13
FKL,2020-03-01,82,26,12
FKL,2020-03-02,80,25,14
FKL,2020-03-03,85,26,13
FKL,2020-03-04,85,29,14
FKL,2020-03-05,92,26,13
FKL,2020-03-06,89,30,14
FKL,2020-03-07,98,31,15
FKL,2020-03-08,99,31,15
FKL,2020-03-09,105,32,16
FKL,2020-03-10,94,34,18
FKL,2020-03-11,113,37,16
FKL,2020-03-12,109,32,16
FKL,2020-03-13,104,35,16
FKL,2020-03-14,108,36,18
FKL,2020-03-15,122,38,20
FKL,2020-03-16,122,39,17
FKL,2020-03-17,114,37,18
FKL,2020-03-18,116,38,19
FKL,2020-03-19,115,44,20
FKL,2020-03-20,119,43,22
FKL,2020-03-21,136,45,21
FKL,2020-03-22,146,43,23
FKL,2020-03-23,140,46,23
FKL,2020-03-24,139,42,21
FKL,2020-03-25,154,50,23
FKL,2020-03-26,157,50,22
FKL,2020-03-27,147,48,24
FKL,2020-03-28,150,49,23
FKL,2020-03-29,147,55,26
FKL,2020-03-30,145,53,26
FKL,2020-03-31,168,56,27
