FSZ,2020-02-07,38,11,5
FSZ,2020-02-08,39,14,6
FSZ,2020-02-09,51,15,8
FSZ,2020-02-10,56,19,9
FSZ,2020-02-11,59,22,10
FSZ,2020-02-12,63,23,9
FSZ,2020-02-13,70,26,11
FSZ,2020-02-14,82,29,13
FSZ,2020-02-15,91,26,14
FSZ,2020-02-16,98,27,14
FSZ,2020-02-17,91,29,15
FSZ,2020-02-18,103,36,16
FSZ,2020-02-19,121,40,19
FSZ,2020-02-20,115,39,18
FSZ,2020-02-21,122,38,22
FSZ,2020-02-22,122,44,22
FSZ,2020-02-23,136,44,21
FSZ,2020-02-24,137,49,22
FSZ,2020-02-25,150,45,25
FSZ,2020-02-26,146,50,25
FSZ,2020-02-27,156,59,28
FSZ,2020-02-28,168,53,25
FSZ,2020-02-29,183,63,26
FSZ,2020-03-01,176,61,27
FSZ,2020-03-02,196,58,32
FSZ,2020-03-03,178,62,31
FSZ,2020-03-04,208,70,31
FSZ,2020-03-05,226,73,35
FSZ,2020-03-06,204,67,32
FSZ,2020-03-07,209,79,35
FSZ,2020-03-08,225,81,39
FSZ,2020-03-09,211,70,34
FSZ,2020-03-10,229,73,36
FSZ,2020-03-11,228,74,39
FSZ,2020-03-12,274,83,44
FSZ,2020-03-13,252,89,39
FSZ,2020-03-14,253,88,40
FSZ,2020-03-15,276,81,43
FSZ,2020-03-16,272,90,44
FSZ,2020-03-17,291,103,50
FSZ,2020-03-18,273,101,44
FSZ,2020-03-19,310,93,50
FSZ,2020-03-20,283,94,48
FSZ,2020-03-21,325,106,54
FSZ,2020-03-22,300,115,56
FSZ,2020-03-23,299,106,53
FSZ,2020-03-24,319,117,53
FSZ,2020-03-25,301,118,52
FSZ,2020-03-26,349,104,54
FSZ,2020-03-27,363,106,60
FSZ,2020-03-28,361,111,55
FSZ,2020-03-29,386,128,62
FSZ,2020-03-30,381,122,56
FSZ,2020-03-31,398,110,60
