FEQ,2020-02-05,25,8,4
FEQ,2020-02-06,28,10,4
FEQ,2020-02-07,37,11,5
FEQ,2020-02-08,40,12,6
FEQ,2020-02-09,53,16,8
FEQ,2020-02-10,51,19,9
FEQ,2020-02-11,57,22,9
FEQ,2020-02-12,72,22,10
FEQ,2020-02-13,68,24,12
FEQ,2020-02-14,86,28,13
FEQ,2020-02-15,40,14,6
FEQ,2020-02-16,51,14,6
FEQ,2020-02-17,51,14,7
FEQ,2020-02-18,54,15,8
FEQ,2020-02-19,57,17,9
FEQ,2020-02-20,53,17,9
FEQ,2020-02-21,63,21,10
FEQ,2020-02-22,71,20,10
FEQ,2020-02-23,73,23,11
FEQ,2020-02-24,68,25,12
FEQ,2020-02-25,72,22,12
FEQ,2020-02-26,78,24,13
FEQ,2020-02-27,83,28,11
FEQ,2020-02-28,86,28,13
FEQ,2020-02-29,80,26,14
FEQ,2020-03-01,98,32,15
FEQ,2020-03-02,90,31,15
FEQ,2020-03-03,99,32,16
FEQ,2020-03-04,109,29,16
FEQ,2020-03-05,112,33,17
FEQ,2020-03-06,113,35,18
FEQ,2020-03-07,113,39,18
FEQ,2020-03-08,112,38,18
FEQ,2020-03-09,127,37,18
FEQ,2020-03-10,129,40,17
FEQ,2020-03-11,115,41,20
FEQ,2020-03-12,136,37,22
FEQ,2020-03-13,130,39,22
FEQ,2020-03-14,128,45,22
FEQ,2020-03-15,126,43,21
FEQ,2020-03-16,140,50,23
FEQ,2020-03-17,146,45,21
FEQ,2020-03-18,156,48,22
FEQ,2020-03-19,148,50,25
FEQ,2020-03-20,153,47,23
FEQ,2020-03-21,163,55,23
FEQ,2020-03-22,158,55,23
FEQ,2020-03-23,168,55,27
FEQ,2020-03-24,154,58,29
FEQ,2020-03-25,151,57,28
FEQ,2020-03-26,158,50,29
FEQ,2020-03-27,176,62,26
FEQ,2020-03-28,174,61,28
FEQ,2020-03-29,176,64,29
FEQ,2020-03-30,177,64,29
FEQ,2020-03-31,200,62,27
