FMA,6690-2,-6,111,9.116999388250349,4.62384651939532
FMA,1742-6,-6,553,7.988960405117307,7.539635578797093
FMA,751-8,-6,782,4.623561370546769,3.4704462419431144
FMA,2160-0,-6,386,10.00699244118331,4.770383269849912
FMA,1988-5,-6,746,3.6502368305557544,0.5563551912938305
FMA,1975-2,-6,970,8.628116307034315,6.331991784463654
FMA,1751-7,-6,754,4.580282696769514,5.8572841328550425
FMA,33959-8,-6,616,12.932080282577937,5.820287907039685
FMA,6690-2,-5,431,6.630314246913356,5.496616514395793
FMA,1742-6,-5,117,8.958093735644479,6.206257591828385
FMA,751-8,-5,436,2.2688845839424454,3.5360025840899856
FMA,2160-0,-5,737,7.964351874569709,3.1039877623009136
FMA,1988-5,-5,422,5.467227999475515,1.9690631227514348
FMA,1975-2,-5,851,10.771074279996679,6.551243004851971
FMA,1751-7,-5,454,4.506846436032987,4.694168624474727
FMA,33959-8,-5,463,5.477226102544506,4.357235325099005
FMA,6690-2,-4,432,8.580803598790206,4.169541170315251
FMA,1742-6,-4,755,9.461259463224568,5.57022091171084
FMA,751-8,-4,259,7.179491550437699,2.4211081221319986
FMA,2160-0,-4,291,7.816090720699997,4.397164791664016
FMA,1988-5,-4,339,4.9989771022066805,0.03543374438469238
FMA,1975-2,-4,838,6.980518930186298,3.930585158642018
FMA,1751-7,-4,739,11.151968919192537,4.454172941197965
FMA,33959-8,-4,645,11.800182771145177,5.370152094942563
FMA,6690-2,-3,332,5.556293461100555,3.80633049135707
FMA,1742-6,-3,108,12.088403952494089,4.305129943488276
FMA,751-8,-3,715,6.434907928831713,3.744282490533204
FMA,2160-0,-3,969,5.1539027838060845,3.8427996255805628
FMA,1988-5,-3,414,4.952083490374697,2.808781737302036
FMA,1975-2,-3,484,4.376661537276043,4.240416301231067
FMA,1751-7,-3,177,3.8953848479853987,4.454235283043154
FMA,33959-8,-3,419,4.75583120990319,5.228312225394846
FMA,6690-2,-2,611,10.316176977866904,4.415625315344669
FMA,1742-6,-2,743,5.564996119082167,5.984619110173268
FMA,751-8,-2,584,5.61914310520527,4.211306650221765
FMA,2160-0,-2,179,9.22372647696847,5.719512478356349
FMA,1988-5,-2,440,5.448088958360134,4.013380228487772
FMA,1975-2,-2,633,5.347947020065019,4.684610102750571
FMA,1751-7,-2,217,4.139006499156918,4.521413847595586
FMA,33959-8,-2,875,9.3196137436494,3.522715008200512
FMA,6690-2,-1,505,3.8868272654963993,6.356517742227805
FMA,1742-6,-1,386,9.90994905006337,5.015742948980059
FMA,751-8,-1,969,4.6719569447655465,3.938460406881341
FMA,2160-0,-1,586,3.0769133124223815,4.244934007554443
FMA,1988-5,-1,525,3.5976487940963007,4.117390267977952
FMA,1975-2,-1,349,9.292054046512826,4.9424939301707465
FMA,1751-7,-1,617,8.374225475548442,3.7996169812372393
FMA,33959-8,-1,454,6.30202712468525,6.234088468550873
FMA,6690-2,0,755,9.076317061702163,4.146146759433469
FMA,1742-6,0,899,4.546043252933019,5.435076601234098
FMA,751-8,0,356,3.260601675041392,5.004500458589867
FMA,2160-0,0,562,4.067112884480473,3.9630983849967643
FMA,1988-5,0,986,6.111500193802465,4.472607625410593
FMA,1975-2,0,927,4.754724552740405,5.216172854832223
FMA,1751-7,0,951,8.94511110163718,2.9533930377433917
FMA,33959-8,0,730,9.296807750250586,3.886051488189623
FMA,6690-2,1,200,7.992212180000764,5.8852135109414805
FMA,1742-6,1,441,3.0682365440701402,3.0416930637344066
FMA,751-8,1,861,2.7858062519019846,3.2920251637537854
FMA,2160-0,1,259,9.283762339519118,3.7691970671177684
FMA,1988-5,1,399,3.8432235654501743,4.662973117774262
FMA,1975-2,1,478,5.9132774497767455,6.072370861362976
FMA,1751-7,1,414,5.016180111857613,3.996471956750039
FMA,33959-8,1,673,7.623073892797508,3.4926570648513326
FMA,6690-2,2,326,3.9676058243915464,3.034353194179789
FMA,1742-6,2,859,0.5265191620485146,4.306489555223262
FMA,751-8,2,219,6.882869628149297,3.406569123158631
FMA,2160-0,2,177,6.923526210264352,5.248529648414499
FMA,1988-5,2,431,3.9277374424025444,5.748249149480653
FMA,1975-2,2,306,8.5357825656886,3.023582961458807
FMA,1751-7,2,664,5.08905135413307,2.6311591266875127
FMA,33959-8,2,745,6.123920234613401,4.198899351516063
FMA,6690-2,3,130,3.2217198591329543,4.009951536007136
FMA,1742-6,3,944,1.2083274094623726,2.5168645232466833
FMA,751-8,3,224,5.598092775024125,4.213633885789013
FMA,2160-0,3,958,6.157121041106162,3.8807702637451382
FMA,1988-5,3,916,10.92254866241707,5.374364626238181
FMA,1975-2,3,768,1.2669704227582275,4.052324514759303
FMA,1751-7,3,256,4.17380793960781,3.4181730113252664
FMA,33959-8,3,772,0.2655851064042507,3.386848198159467
FMA,6690-2,4,532,1.3878753038744973,4.888125314087773
FMA,1742-6,4,886,-0.18030417636826002,3.352863165366575
FMA,751-8,4,155,7.513845352161704,4.597476498188689
FMA,2160-0,4,562,2.05426947182558,3.8289226223337094
FMA,1988-5,4,114,8.635993472159637,4.611645702310266
FMA,1975-2,4,231,7.999329237396849,2.3525719579296522
FMA,1751-7,4,828,6.331080778104486,3.587515391596562
FMA,33959-8,4,623,5.427520454245802,1.9676202836203962
FMA,6690-2,5,397,8.714518651339155,4.060368566383053
FMA,1742-6,5,905,2.05603405039876,1.0153568858136919
FMA,751-8,5,556,10.461303542304371,3.848061629473787
FMA,2160-0,5,337,3.430238737675386,4.442690106838617
FMA,1988-5,5,358,7.483738646664532,6.463603696847967
FMA,1975-2,5,334,0.48343408630187024,3.426157569069679
FMA,1751-7,5,113,0.4793013377358135,3.260198650097271
FMA,33959-8,5,755,0.8173902492433784,0.9810473034730229
