FXL,2020-02-10,51,14,8
FXL,2020-02-11,59,17,9
FXL,2020-02-12,55,17,9
FXL,2020-02-13,66,22,9
FXL,2020-02-14,64,23,10
FXL,2020-02-15,38,11,5
FXL,2020-02-16,37,14,6
FXL,2020-02-17,45,15,6
FXL,2020-02-18,42,14,7
FXL,2020-02-19,52,17,7
FXL,2020-02-20,53,15,7
FXL,2020-02-21,53,16,9
FXL,2020-02-22,59,17,9
FXL,2020-02-23,54,19,9
FXL,2020-02-24,58,19,10
FXL,2020-02-25,66,19,10
FXL,2020-02-26,69,20,11
FXL,2020-02-27,69,21,9
FXL,2020-02-28,70,21,13
FXL,2020-02-29,69,25,12
FXL,2020-03-01,78,27,12
FXL,2020-03-02,82,25,12
FXL,2020-03-03,86,25,12
FXL,2020-03-04,83,27,12
FXL,2020-03-05,95,26,15
FXL,2020-03-06,91,28,15
FXL,2020-03-07,87,28,16
FXL,2020-03-08,105,33,17
FXL,2020-03-09,90,35,16
FXL,2020-03-10,99,31,16
FXL,2020-03-11,95,35,17
FXL,2020-03-12,118,34,17
FXL,2020-03-13,118,35,17
FXL,2020-03-14,106,35,17
FXL,2020-03-15,118,35,17
FXL,2020-03-16,110,36,17
FXL,2020-03-17,127,41,19
FXL,2020-03-18,117,39,18
FXL,2020-03-19,132,39,20
FXL,2020-03-20,127,40,22
FXL,2020-03-21,127,41,22
FXL,2020-03-22,148,41,21
FXL,2020-03-23,141,42,21
FXL,2020-03-24,138,41,23
FXL,2020-03-25,131,45,22
FXL,2020-03-26,140,50,25
FXL,2020-03-27,138,51,21
FXL,2020-03-28,159,49,22
FXL,2020-03-29,161,53,25
FXL,2020-03-30,140,56,27
FXL,2020-03-31,155,50,23
