FKQ,2020-02-04,17,5,3
FKQ,2020-02-05,26,7,4
FKQ,2020-02-06,28,9,5
FKQ,2020-02-07,37,12,6
FKQ,2020-02-08,45,15,6
FKQ,2020-02-09,50,15,7
FKQ,2020-02-10,58,19,8
FKQ,2020-02-11,59,20,10
FKQ,2020-02-12,68,22,11
FKQ,2020-02-13,68,25,12
FKQ,2020-02-14,81,28,12
FKQ,2020-02-15,46,15,7
FKQ,2020-02-16,49,13,7
FKQ,2020-02-17,49,14,8
FKQ,2020-02-18,57,17,7
FKQ,2020-02-19,51,16,8
FKQ,2020-02-20,64,19,9
FKQ,2020-02-21,66,18,10
FKQ,2020-02-22,70,23,9
FKQ,2020-02-23,68,24,11
FKQ,2020-02-24,67,24,12
FKQ,2020-02-25,69,25,12
FKQ,2020-02-26,72,23,13
FKQ,2020-02-27,75,27,12
FKQ,2020-02-28,88,26,14
FKQ,2020-02-29,80,29,13
FKQ,2020-03-01,98,32,15
FKQ,2020-03-02,94,32,15
FKQ,2020-03-03,95,32,17
FKQ,2020-03-04,108,31,16
FKQ,2020-03-05,113,35,16
FKQ,2020-03-06,96,38,16
FKQ,2020-03-07,106,35,18
FKQ,2020-03-08,119,34,17
FKQ,2020-03-09,122,37,19
FKQ,2020-03-10,117,36,20
FKQ,2020-03-11,128,42,18
FKQ,2020-03-12,114,44,19
FKQ,2020-03-13,125,45,18
FKQ,2020-03-14,144,40,21
FKQ,2020-03-15,143,48,21
FKQ,2020-03-16,151,47,22
FKQ,2020-03-17,150,44,24
FKQ,2020-03-18,135,44,23
FKQ,2020-03-19,158,48,22
FKQ,2020-03-20,140,45,26
FKQ,2020-03-21,154,54,23
FKQ,2020-03-22,144,49,25
FKQ,2020-03-23,173,55,24
FKQ,2020-03-24,171,54,27
FKQ,2020-03-25,158,56,29
FKQ,2020-03-26,174,52,30
FKQ,2020-03-27,181,58,25
FKQ,2020-03-28,176,53,26
FKQ,2020-03-29,174,64,31
FKQ,2020-03-30,175,56,28
FKQ,2020-03-31,179,65,27
